3.41E+00	μm	0.1017	μm	3.69E-01	nm
3.67E+00	μm	0.1017	μm	-4.42E-01	nm
3.94E+00	μm	0.1017	μm	-3.30E-01	nm
4.20E+00	μm	0.1017	μm	-2.17E-01	nm
4.46E+00	μm	0.1017	μm	-2.59E-01	nm
4.72E+00	μm	0.1017	μm	-1.50E-01	nm
4.99E+00	μm	0.1017	μm	2.64E-01	nm
5.25E+00	μm	0.1017	μm	6.18E-02	nm
5.51E+00	μm	0.1017	μm	1.10E+00	nm
5.77E+00	μm	0.1017	μm	-1.82E-01	nm
6.04E+00	μm	0.1017	μm	-8.00E-02	nm
6.30E+00	μm	0.1017	μm	2.21E-02	nm
6.56E+00	μm	0.1017	μm	2.78E-01	nm
6.82E+00	μm	0.1017	μm	1.00E+00	nm
7.09E+00	μm	0.1017	μm	2.65E+00	nm
7.35E+00	μm	0.1017	μm	7.38E-01	nm
7.61E+00	μm	0.1017	μm	1.76E+00	nm
7.87E+00	μm	0.1017	μm	2.64E+00	nm
8.13E+00	μm	0.1017	μm	1.65E+00	nm
8.40E+00	μm	0.1017	μm	2.21E+00	nm
8.66E+00	μm	0.1017	μm	-2.79E+00	nm
8.92E+00	μm	0.1017	μm	-9.75E+01	nm
9.18E+00	μm	0.1017	μm	-1.00E+02	nm
9.45E+00	μm	0.1017	μm	-1.01E+02	nm
9.71E+00	μm	0.1017	μm	-1.00E+02	nm
9.97E+00	μm	0.1017	μm	-1.01E+02	nm
1.02E+01	μm	0.1017	μm	-1.01E+02	nm
1.05E+01	μm	0.1017	μm	-1.01E+02	nm
1.08E+01	μm	0.1017	μm	-1.01E+02	nm
1.10E+01	μm	0.1017	μm	-1.01E+02	nm
1.13E+01	μm	0.1017	μm	-1.01E+02	nm
1.15E+01	μm	0.1017	μm	-1.01E+02	nm
1.18E+01	μm	0.1017	μm	-1.01E+02	nm
1.21E+01	μm	0.1017	μm	-1.02E+02	nm
1.23E+01	μm	0.1017	μm	-1.02E+02	nm
1.26E+01	μm	0.1017	μm	-1.02E+02	nm
1.29E+01	μm	0.1017	μm	-1.02E+02	nm
1.31E+01	μm	0.1017	μm	-1.02E+02	nm
